name,key,id,url,status,potkey,potid,poturl,dois,comments,units,atom_style,pair_style,artifacts,symbols,elements
2007--Munetoh-S--Si-O--LAMMPS--ipr1,08655b43-b844-466f-8e48-e908a9decbbb,2007--Munetoh-S--Si-O--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2007--Munetoh-S--Si-O--LAMMPS--ipr1,,55d00f32-3bb5-433b-b01f-bef7c379d852,2007--Munetoh-S-Motooka-T-Moriguchi-K-Shintani-A--Si-O,https://potentials.nist.gov/pid/rest/local/potentials/potential.2007--Munetoh-S-Motooka-T-Moriguchi-K-Shintani-A--Si-O,['10.1016/j.commatsci.2006.06.010'],"Potential 2007--Munetoh-S--Si-O--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2007--Munetoh-S-Motooka-T-Moriguchi-K-Shintani-A--Si-O/2007--Munetoh-S--Si-O--LAMMPS--ipr1.html
",metal,atomic,tersoff,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2007--Munetoh-S-Motooka-T-Moriguchi-K-Shintani-A--Si-O/1/2007_SiO.tersoff', 'label': None, 'filename': '2007_SiO.tersoff'}]","['Si', 'O']","['Si', 'O']"
2007--Silva-A-C--Al-Ni--LAMMPS--ipr1,bcf245c7-eb7a-43b6-b6f8-882be45ba208,2007--Silva-A-C--Al-Ni--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2007--Silva-A-C--Al-Ni--LAMMPS--ipr1,,50098a0f-2f8b-488c-8a39-fa5b342e65b2,2007--Silva-A-C-Agren-J-Clavaguera-Mora-M-T-et-al--Al-Ni,https://potentials.nist.gov/pid/rest/local/potentials/potential.2007--Silva-A-C-Agren-J-Clavaguera-Mora-M-T-et-al--Al-Ni,['10.1016/j.calphad.2006.02.006'],"Potential 2007--Silva-A-C--Al-Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2007--Silva-A-C-Agren-J-Clavaguera-Mora-M-T-et-al--Al-Ni/2007--Silva-A-C--Al-Ni--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2007--Silva-A-C-Agren-J-Clavaguera-Mora-M-T-et-al--Al-Ni/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2007--Silva-A-C-Agren-J-Clavaguera-Mora-M-T-et-al--Al-Ni/1/AlNi.meam', 'label': None, 'filename': 'AlNi.meam'}]","['Al', 'Ni']","['Al', 'Ni']"
2007--Vashishta-P--Si-C--LAMMPS--ipr1,da3a62f4-c17b-4119-a65f-deb47c842f69,2007--Vashishta-P--Si-C--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2007--Vashishta-P--Si-C--LAMMPS--ipr1,,d9495b9a-ff7a-4c4f-bb25-de2062e794d9,2007--Vashishta-P-Kalia-R-K-Nakano-A-Rino-J-P--Si-C,https://potentials.nist.gov/pid/rest/local/potentials/potential.2007--Vashishta-P-Kalia-R-K-Nakano-A-Rino-J-P--Si-C,['10.1063/1.2724570'],"Potential 2007--Vashishta-P--Si-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2007--Vashishta-P-Kalia-R-K-Nakano-A-Rino-J-P--Si-C/2007--Vashishta-P--Si-C--LAMMPS--ipr1.html
",metal,atomic,vashishta,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2007--Vashishta-P-Kalia-R-K-Nakano-A-Rino-J-P--Si-C/1/SiC.vashishta', 'label': None, 'filename': 'SiC.vashishta'}]","['Si', 'C']","['Si', 'C']"
2008--Chenoweth-K--C-H-O--LAMMPS--ipr1,75296f8c-c31f-48aa-b55f-9552c58039ad,2008--Chenoweth-K--C-H-O--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Chenoweth-K--C-H-O--LAMMPS--ipr1,,78d3b4a7-7778-4b5c-8fd7-eb164a7a82b5,2008--Chenoweth-K-van-Duin-A-C-T-Goddard-W-A--C-H-O,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Chenoweth-K-van-Duin-A-C-T-Goddard-W-A--C-H-O,['10.1021/jp709896w'],"Potential 2008--Chenoweth-K--C-H-O--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Chenoweth-K-van-Duin-A-C-T-Goddard-W-A--C-H-O/2008--Chenoweth-K--C-H-O--LAMMPS--ipr1.html
",metal,charge,reax/c,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Chenoweth-K-van-Duin-A-C-T-Goddard-W-A--C-H-O/1/ffield.reax.CHO_2008', 'label': None, 'filename': 'ffield.reax.CHO_2008'}]","['C', 'H', 'O']","['C', 'H', 'O']"
2008--Do-E-C--In--LAMMPS--ipr1,21317edd-9ba9-4d90-a332-67c96b54b059,2008--Do-E-C--In--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Do-E-C--In--LAMMPS--ipr1,,95ab4ef5-2399-43b7-b187-192245501213,2008--Do-E-C-Shin-Y-H-Lee-B-J--In,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Do-E-C-Shin-Y-H-Lee-B-J--In,['10.1016/j.calphad.2007.08.004'],"Potential 2008--Do-E-C--In--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Do-E-C-Shin-Y-H-Lee-B-J--In/2008--Do-E-C--In--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Do-E-C-Shin-Y-H-Lee-B-J--In/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Do-E-C-Shin-Y-H-Lee-B-J--In/1/In.meam', 'label': None, 'filename': 'In.meam'}]",['In'],['In']
2008--Fortini-A--Ru--LAMMPS--ipr1,90e928ab-acad-4e31-8f26-f13d5fb37b53,2008--Fortini-A--Ru--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Fortini-A--Ru--LAMMPS--ipr1,,8a94f366-a892-461e-9d3d-e30a76276727,2008--Fortini-A-Mendelev-M-I-Buldyrev-S-Srolovitz-D--Ru,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Fortini-A-Mendelev-M-I-Buldyrev-S-Srolovitz-D--Ru,['10.1063/1.2991301'],"Potential 2008--Fortini-A--Ru--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Fortini-A-Mendelev-M-I-Buldyrev-S-Srolovitz-D--Ru/2008--Fortini-A--Ru--LAMMPS--ipr1.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Fortini-A-Mendelev-M-I-Buldyrev-S-Srolovitz-D--Ru/1/Ru.eam.fs', 'label': None, 'filename': 'Ru.eam.fs'}]",['Ru'],['Ru']
2008--Hennig-R-G--Ti--LAMMPS--ipr1,2dea03cb-af9e-4b4b-8ef1-56b133d9ae55,2008--Hennig-R-G--Ti--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Hennig-R-G--Ti--LAMMPS--ipr1,,ec818ee8-318c-4bca-9198-0d9fdfaa1748,2008--Hennig-R-G-Lenosky-T-J-Trinkle-D-R-et-al--Ti,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Hennig-R-G-Lenosky-T-J-Trinkle-D-R-et-al--Ti,['10.1103/physrevb.78.054121'],"Potential 2008--Hennig-R-G--Ti--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Hennig-R-G-Lenosky-T-J-Trinkle-D-R-et-al--Ti/2008--Hennig-R-G--Ti--LAMMPS--ipr1.html
",metal,atomic,meam/spline,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Hennig-R-G-Lenosky-T-J-Trinkle-D-R-et-al--Ti/1/Ti.meam.spline', 'label': None, 'filename': 'Ti.meam.spline'}]",['Ti'],['Ti']
2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Hepburn-D-J-Ackland-G-J--Fe-C,['10.1103/physrevb.78.165115'],"Potential 2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Hepburn-D-J-Ackland-G-J--Fe-C/2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Hepburn-D-J-Ackland-G-J--Fe-C/1/Fe-C_Hepburn_Ackland.eam.fs', 'label': None, 'filename': 'Fe-C_Hepburn_Ackland.eam.fs'}]","['Fe', 'C']","['Fe', 'C']"
2008--Kim-E-H--Ge--LAMMPS--ipr1,1a5f51f8-dc7e-4f77-8c6f-28d9e5349ae6,2008--Kim-E-H--Ge--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Kim-E-H--Ge--LAMMPS--ipr1,,86dc11b2-be67-434e-b51f-f7bbbae7223f,2008--Kim-E-H-Shin-Y-H-Lee-B-J--Ge,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Kim-E-H-Shin-Y-H-Lee-B-J--Ge,['10.1016/j.calphad.2007.12.003'],"Potential 2008--Kim-E-H--Ge--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Kim-E-H-Shin-Y-H-Lee-B-J--Ge/2008--Kim-E-H--Ge--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Kim-E-H-Shin-Y-H-Lee-B-J--Ge/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Kim-E-H-Shin-Y-H-Lee-B-J--Ge/1/Ge.meam', 'label': None, 'filename': 'Ge.meam'}]",['Ge'],['Ge']
2008--Kim-Y-M--Cu-Zr--LAMMPS--ipr1,6fa1f0f0-38ef-4bf2-92df-fc6b34c92b7a,2008--Kim-Y-M--Cu-Zr--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Kim-Y-M--Cu-Zr--LAMMPS--ipr1,,75483860-e510-4433-9de0-ba9a3b44983c,2008--Kim-Y-M-Lee-B-J--Cu-Zr,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Kim-Y-M-Lee-B-J--Cu-Zr,['10.1557/jmr.2008.0130'],"Potential 2008--Kim-Y-M--Cu-Zr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Kim-Y-M-Lee-B-J--Cu-Zr/2008--Kim-Y-M--Cu-Zr--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Kim-Y-M-Lee-B-J--Cu-Zr/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Kim-Y-M-Lee-B-J--Cu-Zr/1/ZrCu.meam', 'label': None, 'filename': 'ZrCu.meam'}]","['Zr', 'Cu']","['Zr', 'Cu']"
2008--Kim-Y-M--Ti-C--LAMMPS--ipr1,eda4b7db-ed06-4e9f-ba94-74e4045b3577,2008--Kim-Y-M--Ti-C--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Kim-Y-M--Ti-C--LAMMPS--ipr1,,acbf093d-1d2d-4df5-9125-f60c45ec7a8f,2008--Kim-Y-M-Lee-B-J--Ti-C,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Kim-Y-M-Lee-B-J--Ti-C,['10.1016/j.actamat.2008.03.027'],"Potential 2008--Kim-Y-M--Ti-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Kim-Y-M-Lee-B-J--Ti-C/2008--Kim-Y-M--Ti-C--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Kim-Y-M-Lee-B-J--Ti-C/1/TiC.meam', 'label': None, 'filename': 'TiC.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Kim-Y-M-Lee-B-J--Ti-C/1/library.meam', 'label': None, 'filename': 'library.meam'}]","['Ti', 'C']","['Ti', 'C']"
2008--Kim-Y-M--Ti-N--LAMMPS--ipr1,be1b2358-d888-42c3-a3a4-8a91294c345b,2008--Kim-Y-M--Ti-N--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Kim-Y-M--Ti-N--LAMMPS--ipr1,,328ebe08-9f58-402f-a2af-302a60ed7df9,2008--Kim-Y-M-Lee-B-J--Ti-N,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Kim-Y-M-Lee-B-J--Ti-N,['10.1016/j.actamat.2008.03.027'],"Potential 2008--Kim-Y-M--Ti-N--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Kim-Y-M-Lee-B-J--Ti-N/2008--Kim-Y-M--Ti-N--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Kim-Y-M-Lee-B-J--Ti-N/1/TiN.meam', 'label': None, 'filename': 'TiN.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Kim-Y-M-Lee-B-J--Ti-N/1/library.meam', 'label': None, 'filename': 'library.meam'}]","['Ti', 'N']","['Ti', 'N']"
2008--Mendelev-M-I--Al--LAMMPS--ipr1,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Mendelev-M-I--Al--LAMMPS--ipr1,,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,['10.1080/14786430802206482'],"Potential 2008--Mendelev-M-I--Al--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al/2008--Mendelev-M-I--Al--LAMMPS--ipr1.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al/1/Al1.eam.fs', 'label': None, 'filename': 'Al1.eam.fs'}]",['Al'],['Al']
2008--Mendelev-M-I--Cu--LAMMPS--ipr1,72b6b1b4-686a-4cdb-8ade-793a7b316fd8,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Mendelev-M-I--Cu--LAMMPS--ipr1,,22c4afdb-5a0c-4541-9634-18f325e1af02,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,['10.1080/14786430802206482'],"Potential 2008--Mendelev-M-I--Cu--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu/2008--Mendelev-M-I--Cu--LAMMPS--ipr1.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu/1/Cu1.eam.fs', 'label': None, 'filename': 'Cu1.eam.fs'}]",['Cu'],['Cu']
2008--Sa-I--Fe-Nb--LAMMPS--ipr1,21a97fd1-778a-43b3-8ec1-d845447d520b,2008--Sa-I--Fe-Nb--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Sa-I--Fe-Nb--LAMMPS--ipr1,,acc49932-0751-474a-aa28-1f533cbfd80c,2008--Sa-I-Lee-B--Fe-Nb,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Sa-I-Lee-B--Fe-Nb,['10.1016/j.scriptamat.2008.05.007'],"Potential 2008--Sa-I--Fe-Nb--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Sa-I-Lee-B--Fe-Nb/2008--Sa-I--Fe-Nb--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Sa-I-Lee-B--Fe-Nb/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Sa-I-Lee-B--Fe-Nb/1/NbFe.meam', 'label': None, 'filename': 'NbFe.meam'}]","['Nb', 'Fe']","['Nb', 'Fe']"
2008--Sa-I--Fe-Ti--LAMMPS--ipr1,6476776e-e89d-42c8-95a8-8bab90888cfb,2008--Sa-I--Fe-Ti--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Sa-I--Fe-Ti--LAMMPS--ipr1,,9fc5b06c-627b-4358-a0af-ca6ded9f04c5,2008--Sa-I-Lee-B--Fe-Ti,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Sa-I-Lee-B--Fe-Ti,['10.1016/j.scriptamat.2008.05.007'],"Potential 2008--Sa-I--Fe-Ti--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Sa-I-Lee-B--Fe-Ti/2008--Sa-I--Fe-Ti--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Sa-I-Lee-B--Fe-Ti/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Sa-I-Lee-B--Fe-Ti/1/FeTi.meam', 'label': None, 'filename': 'FeTi.meam'}]","['Fe', 'Ti']","['Fe', 'Ti']"
2008--Zhou-X-W--Pd-H--LAMMPS--ipr1,aa895105-ff22-488c-9eba-9c976fcb1ad9,2008--Zhou-X-W--Pd-H--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2008--Zhou-X-W--Pd-H--LAMMPS--ipr1,,d788f3a8-6884-4a89-80ae-c66f0abdfa1a,2008--Zhou-X-W-Zimmerman-J-A-Wong-B-M-Hoyt-J-J--Pd-H,https://potentials.nist.gov/pid/rest/local/potentials/potential.2008--Zhou-X-W-Zimmerman-J-A-Wong-B-M-Hoyt-J-J--Pd-H,['10.1557/jmr.2008.0090'],"Potential 2008--Zhou-X-W--Pd-H--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2008--Zhou-X-W-Zimmerman-J-A-Wong-B-M-Hoyt-J-J--Pd-H/2008--Zhou-X-W--Pd-H--LAMMPS--ipr1.html
",metal,atomic,eam/alloy,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2008--Zhou-X-W-Zimmerman-J-A-Wong-B-M-Hoyt-J-J--Pd-H/1/PdH_Zhou_June29_2007_2.set', 'label': None, 'filename': 'PdH_Zhou_June29_2007_2.set'}]","['Pd', 'H']","['Pd', 'H']"
2009--Bonny-G--Fe-Cu-Ni--LAMMPS--ipr1,6548e397-863e-4d3d-bed6-d3b9eb5c81b2,2009--Bonny-G--Fe-Cu-Ni--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2009--Bonny-G--Fe-Cu-Ni--LAMMPS--ipr1,,38d0b8d9-5e5d-426a-9d70-b5a7e501528b,2009--Bonny-G-Pasianot-R-C-Castin-N-Malerba-L--Fe-Cu-Ni,https://potentials.nist.gov/pid/rest/local/potentials/potential.2009--Bonny-G-Pasianot-R-C-Castin-N-Malerba-L--Fe-Cu-Ni,['10.1080/14786430903299824'],"Potential 2009--Bonny-G--Fe-Cu-Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2009--Bonny-G-Pasianot-R-C-Castin-N-Malerba-L--Fe-Cu-Ni/2009--Bonny-G--Fe-Cu-Ni--LAMMPS--ipr1.html
",metal,atomic,eam/alloy,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2009--Bonny-G-Pasianot-R-C-Castin-N-Malerba-L--Fe-Cu-Ni/1/FeCuNi.eam.alloy', 'label': None, 'filename': 'FeCuNi.eam.alloy'}]","['Fe', 'Cu', 'Ni']","['Fe', 'Cu', 'Ni']"
2009--Bonny-G--Fe-Ni--LAMMPS--ipr1,491d8ed8-0470-4b45-ab72-d377eaf9ca31,2009--Bonny-G--Fe-Ni--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2009--Bonny-G--Fe-Ni--LAMMPS--ipr1,,d11fb3e1-ada3-4cfd-b755-426607af4716,2009--Bonny-G-Pasianot-R-C-Malerba-L--Fe-Ni,https://potentials.nist.gov/pid/rest/local/potentials/potential.2009--Bonny-G-Pasianot-R-C-Malerba-L--Fe-Ni,['10.1088/0965-0393/17/2/025010'],"Potential 2009--Bonny-G--Fe-Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2009--Bonny-G-Pasianot-R-C-Malerba-L--Fe-Ni/2009--Bonny-G--Fe-Ni--LAMMPS--ipr1.html
",metal,atomic,eam/alloy,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2009--Bonny-G-Pasianot-R-C-Malerba-L--Fe-Ni/1/Fe-Ni.eam.alloy', 'label': None, 'filename': 'Fe-Ni.eam.alloy'}]","['Fe', 'Ni']","['Fe', 'Ni']"
2009--Branicio-P-S--In-P--LAMMPS--ipr1,725aed6f-be30-4679-bed8-7c139b4fb34b,2009--Branicio-P-S--In-P--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2009--Branicio-P-S--In-P--LAMMPS--ipr1,,4976b7b8-73cb-4cf8-bcb3-7c0526c3bc98,2009--Branicio-P-S-Rino-J-P-Gan-C-K-Tsuzuki-H--In-P,https://potentials.nist.gov/pid/rest/local/potentials/potential.2009--Branicio-P-S-Rino-J-P-Gan-C-K-Tsuzuki-H--In-P,['10.1088/0953-8984/21/9/095002'],"Potential 2009--Branicio-P-S--In-P--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2009--Branicio-P-S-Rino-J-P-Gan-C-K-Tsuzuki-H--In-P/2009--Branicio-P-S--In-P--LAMMPS--ipr1.html
",metal,atomic,vashishta,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2009--Branicio-P-S-Rino-J-P-Gan-C-K-Tsuzuki-H--In-P/1/InP.vashishta', 'label': None, 'filename': 'InP.vashishta'}]","['In', 'P']","['In', 'P']"
2009--Do-E-C--Ga-In--LAMMPS--ipr1,ac42b5c8-7db1-41b8-9fca-fdf8e3e97c0b,2009--Do-E-C--Ga-In--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2009--Do-E-C--Ga-In--LAMMPS--ipr1,,f069da69-5d12-4a74-ae7b-6ebe45dd0400,2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-In,https://potentials.nist.gov/pid/rest/local/potentials/potential.2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-In,['10.1088/0953-8984/21/32/325801'],"Potential 2009--Do-E-C--Ga-In--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-In/2009--Do-E-C--Ga-In--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-In/1/GaIn.meam', 'label': None, 'filename': 'GaIn.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-In/1/library.meam', 'label': None, 'filename': 'library.meam'}]","['Ga', 'In']","['Ga', 'In']"
2009--Do-E-C--Ga-In-N--LAMMPS--ipr1,4b6610d8-b6ae-48a1-bdbc-9cfb761364a8,2009--Do-E-C--Ga-In-N--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2009--Do-E-C--Ga-In-N--LAMMPS--ipr1,,eecd46ec-19c2-44e7-b46d-b8ec1c476add,2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-In-N,https://potentials.nist.gov/pid/rest/local/potentials/potential.2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-In-N,['10.1088/0953-8984/21/32/325801'],"Potential 2009--Do-E-C--Ga-In-N--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-In-N/2009--Do-E-C--Ga-In-N--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-In-N/1/GaInN.meam', 'label': None, 'filename': 'GaInN.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-In-N/1/library.meam', 'label': None, 'filename': 'library.meam'}]","['Ga', 'In', 'N']","['Ga', 'In', 'N']"
2009--Do-E-C--Ga-N--LAMMPS--ipr1,ce98b4fb-be3f-4a19-9e1c-74db68a3a0e4,2009--Do-E-C--Ga-N--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2009--Do-E-C--Ga-N--LAMMPS--ipr1,,b004c79c-1b66-42fc-abfb-5850c9aa2ba2,2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-N,https://potentials.nist.gov/pid/rest/local/potentials/potential.2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-N,['10.1088/0953-8984/21/32/325801'],"Potential 2009--Do-E-C--Ga-N--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-N/2009--Do-E-C--Ga-N--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-N/1/GaN.meam', 'label': None, 'filename': 'GaN.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2009--Do-E-C-Shin-Y-H-Lee-B-J--Ga-N/1/library.meam', 'label': None, 'filename': 'library.meam'}]","['Ga', 'N']","['Ga', 'N']"
